winning_hero_id_1,winning_hero_id_2,winning_hero_id_3,winning_hero_id_4,winning_hero_id_5
5,8,28,34,60
16,30,42,53,78
8,10,30,65,87
30,47,49,51,83
8,65,84,86,89
7,15,26,49,55
4,35,38,87,90
9,13,15,42,101
38,48,87,97,102
20,47,63,92,95
8,20,31,95,110
20,70,90,96,106
7,54,56,78,101
13,16,17,50,77
8,11,16,83,87
2,7,10,14,75
2,65,68,87,95
47,54,68,86,97
7,37,75,78,94
27,29,64,69,102
2,7,11,81,87
3,9,23,29,77
8,15,27,41,93
7,34,37,50,70
13,15,16,18,110
25,60,72,85,86
7,26,39,48,51
13,53,63,86,88
21,69,85,86,104
9,42,63,68,96
7,15,63,74,101
27,40,45,53,78
16,41,62,86,112
20,53,86,89,92
11,55,90,94,100
9,20,38,91,99
13,27,28,30,98
36,41,47,53,102
6,21,29,58,87
39,84,104,109,111
44,47,53,85,101
2,39,42,86,87
50,69,77,82,96
20,37,50,71,95
70,74,83,87,96
3,9,29,34,101
5,8,47,57,63
56,86,88,106,107
5,48,69,102,103
50,51,76,91,106
41,43,68,96,107
14,20,26,54,110
10,40,84,91,110
43,46,63,64,83
5,17,48,79,88
26,30,63,93,108
13,31,54,68,96
36,76,86,87,104
13,23,42,81,110
31,49,69,87,109
4,27,47,60,99
13,48,52,54,90
7,46,51,72,75
5,8,39,40,51
10,25,46,79,96
20,47,50,65,84
8,16,37,46,98
27,39,80,107,111
28,65,68,69,100
20,46,51,87,93
9,41,68,107,108
43,46,68,96,102
8,83,95,101,110
18,66,74,87,88
26,29,36,42,77
17,56,64,84,87
7,39,47,52,84
7,47,86,89,96
20,34,41,56,86
6,20,21,33,45
15,29,35,57,87
3,47,93,98,103
6,9,20,47,87
2,10,37,58,88
1,22,52,71,112
74,83,87,97,109
11,40,51,54,55
8,39,55,86,107
20,31,44,97,99
7,9,30,74,93
18,29,38,85,91
3,9,33,41,65
17,30,93,100,112
7,22,50,61,77
12,37,43,50,110
27,44,68,69,78
3,16,20,58,61
22,26,57,70,80
26,77,99,101,106
20,22,30,41,110
28,47,50,61,101
28,31,41,68,114
37,63,84,97,103
9,40,60,70,86
20,29,46,47,101
25,26,78,87,95
39,50,74,81,91
40,60,87,95,108
15,16,17,91,98
11,18,51,68,93
49,50,58,65,102
29,35,60,79,96
8,34,37,54,62
15,19,68,91,100
15,31,35,51,78
25,53,79,93,107
7,13,53,72,92
7,25,75,80,93
12,53,65,72,101
17,55,64,69,73
9,13,65,77,86
2,6,28,48,88
3,22,53,81,91
13,48,51,111,114
12,37,50,71,72
55,66,72,86,100
14,27,38,40,49
50,63,69,74,79
29,50,54,74,83
9,16,57,65,91
18,26,43,53,58
25,30,42,51,87
49,57,72,85,100
9,43,47,84,103
14,20,47,80,88
8,19,28,30,91
9,53,72,87,88
6,9,20,65,92
9,23,27,69,106
6,16,48,63,112
9,13,16,47,79
1,30,41,47,87
42,57,93,97,98
7,30,47,49,92
20,39,41,48,86
8,17,38,87,91
2,8,28,87,106
20,25,30,71,95
20,69,74,94,107
16,20,31,43,102
19,72,86,88,91
7,52,54,92,98
22,50,61,72,107
15,16,34,62,112
15,20,25,64,102
10,20,29,48,87
39,48,51,68,88
8,27,43,53,71
8,38,46,75,86
4,5,40,51,53
2,3,31,47,62
8,26,41,76,110
7,30,46,53,99
21,40,47,80,98
16,22,31,67,69
8,28,82,95,112
13,65,66,72,86
11,36,51,92,103
39,51,72,87,88
15,42,44,99,101
2,26,40,55,74
8,29,47,57,87
7,20,54,99,106
5,27,48,79,99
9,27,34,42,82
43,48,83,86,102
3,53,58,73,98
13,60,86,94,98
19,51,54,87,91
7,11,21,26,106
13,66,79,89,97
1,16,64,76,90
11,26,41,47,101
8,49,66,86,98
18,25,29,37,87
7,17,21,51,68
7,23,64,76,82
18,20,45,55,107
8,23,39,51,68
5,8,25,51,108
26,41,51,66,95
8,22,29,75,86
4,9,69,78,87
16,48,55,64,106
10,22,26,65,74
2,9,11,30,83
14,38,77,102,111
67,80,86,87,107
3,11,33,48,51
4,20,95,102,114
25,29,72,86,87
45,52,53,74,86
62,86,98,105,112
42,84,87,104,110
20,21,65,85,106
6,7,36,42,96
7,39,50,88,95
21,34,50,70,99
5,9,51,65,88
8,21,26,29,71
2,8,21,30,87
30,46,55,64,67
20,27,28,33,69
7,15,74,78,101
17,26,28,29,96
52,79,100,104,105
17,27,54,87,88
20,30,64,78,89
9,31,39,93,106
6,20,21,46,57
30,52,63,68,96
21,26,43,63,85
6,9,20,39,47
8,39,71,97,101
52,57,71,72,102
25,50,59,72,86
7,39,86,102,113
47,65,73,74,90
1,30,65,78,83
5,29,71,94,95
7,15,33,51,106
8,20,25,28,102
36,41,78,92,101
44,53,57,58,69
42,64,80,85,102
10,11,17,25,26
13,28,64,78,84
8,23,34,86,96
18,25,90,96,100
7,25,30,49,55
3,64,69,75,82
32,34,54,90,98
1,7,11,25,100
7,64,65,82,93
26,55,72,86,106
8,36,80,87,107
3,69,78,93,102
1,20,21,50,55
6,13,27,69,92
5,9,13,48,83
2,9,20,61,63
2,10,11,64,107
51,72,85,101,106
26,45,46,55,84
48,50,65,74,92
20,29,31,39,94
41,47,48,79,84
18,21,26,38,69
33,43,72,86,103
20,42,51,75,87
20,46,65,72,87
4,16,34,71,98
6,13,28,29,112
8,27,38,43,92
43,51,73,86,92
40,41,47,68,88
42,50,52,62,71
6,17,20,64,68
28,54,74,84,87
4,26,36,47,100
40,49,53,54,92
1,43,69,87,101
6,17,65,84,86
6,28,46,103,111
51,56,74,87,110
9,17,42,68,88
8,51,76,79,107
3,11,28,50,96
17,47,71,85,86
22,37,47,64,68
6,11,20,50,64
30,52,72,88,97
7,11,28,50,65
30,35,55,69,112
12,22,51,71,111
36,68,77,84,99
31,56,69,74,86
43,48,53,80,92
48,74,85,86,108
7,21,30,46,54
7,20,34,65,93
12,13,37,96,103
16,28,36,71,106
1,5,33,39,98
2,37,44,97,114
48,51,74,86,92
7,15,94,100,112
42,55,57,78,96
8,11,61,68,86
7,21,89,101,106
23,63,79,98,102
7,8,10,27,69
19,86,91,100,106
9,16,63,68,96
27,41,58,74,106
43,45,68,69,86
7,9,43,69,102
19,26,43,62,108
50,54,78,80,92
40,53,64,78,99
26,50,51,74,104
6,20,49,53,66
7,11,27,46,96
30,33,75,78,96
27,43,72,96,102
5,7,11,46,85
8,22,50,71,86
6,33,45,67,68
11,26,57,69,96
6,11,71,92,112
39,55,81,90,91
7,10,17,68,83
18,39,71,87,91
5,13,69,73,98
51,67,69,105,111
5,46,51,63,66
47,52,79,96,98
9,31,54,56,96
27,31,40,41,101
9,27,47,50,98
15,27,42,53,86
8,57,65,73,101
29,30,47,54,85
5,46,47,63,73
39,42,55,77,87
26,33,74,81,93
63,68,83,99,106
1,16,47,86,112
5,16,27,48,65
15,29,30,54,66
34,64,93,96,102
4,17,60,71,75
7,13,29,42,101
5,13,73,83,106
2,36,50,71,80
11,20,84,102,111
9,18,39,41,57
7,25,72,85,110
8,25,84,87,97
4,11,12,72,94
23,27,48,51,92
8,17,26,84,96
6,20,41,43,50
20,29,40,63,71
27,38,42,43,66
7,11,12,50,99
28,46,70,84,90
16,29,54,63,68
23,28,74,79,82
17,26,61,75,86
20,35,101,103,104
35,50,54,65,92
11,65,90,91,93
1,19,50,88,91
4,17,51,67,87
28,70,74,87,107
16,26,32,35,95
35,64,85,95,110
26,29,46,95,101
5,55,60,63,89
17,21,26,50,85
55,72,75,87,106
7,51,75,77,101
37,47,51,67,87
20,51,67,78,101
28,46,50,62,92
11,16,17,25,112
13,18,52,92,98
7,37,67,72,99
42,49,65,79,92
26,41,74,89,110
11,27,41,50,51
6,9,11,32,37
13,42,63,79,96
35,41,50,91,99
13,33,77,78,88
48,51,68,76,88
9,41,65,77,86
4,16,30,106,108
6,16,22,37,88
13,19,23,48,86
28,43,54,107,112
19,64,74,91,97
20,30,47,63,98
23,36,53,84,92
7,38,39,41,101
29,33,64,84,89
27,49,52,61,77
11,29,86,97,105
7,17,30,46,51
28,55,74,107,110
23,29,34,48,71
11,54,78,83,87
7,17,21,64,85
16,23,51,54,79
2,11,20,44,84
8,23,34,57,97
31,38,43,54,101
16,39,50,69,72
10,17,23,28,50
9,29,34,79,94
52,72,86,91,105
9,13,16,31,74
1,11,29,68,84
8,25,51,86,102
8,11,16,37,51
26,56,67,68,74
7,12,22,26,110
15,63,68,84,98
2,8,21,30,66
16,39,46,101,104
8,28,63,86,97
39,45,85,87,96
9,15,75,81,101
40,44,51,65,74
41,49,68,86,88
2,11,51,64,114
27,49,50,88,93
2,9,41,62,68
28,43,51,94,112
11,36,50,79,96
11,42,68,84,96
15,20,41,72,87
27,36,60,63,112
8,20,29,89,94
5,7,55,67,74
4,25,43,51,71
1,8,11,17,70
8,27,57,78,99
13,18,38,60,87
9,21,51,74,88
20,46,64,77,78
8,52,79,88,96
12,29,72,79,90
17,31,54,60,88
6,15,75,78,84
30,31,46,94,98
8,39,50,51,66
10,30,43,83,98
11,44,51,64,65
9,14,40,69,96
22,46,57,86,105
48,68,91,97,106
9,17,55,64,96
5,11,27,44,97
8,74,86,96,107
9,20,42,53,110
2,18,34,84,86
30,53,74,88,100
9,28,32,79,106
6,35,71,98,111
4,22,53,72,74
3,72,74,99,102
2,6,63,84,113
7,35,41,68,80
16,28,47,50,93
9,19,26,91,96
9,15,23,42,68
42,47,48,68,96
13,50,53,54,58
54,55,63,89,98
47,63,68,97,102
29,41,64,76,84
5,28,49,70,99
9,77,83,98,106
13,20,30,49,110
42,52,78,79,94
29,30,64,81,98
39,50,54,68,96
22,26,45,67,111
9,26,31,54,65
9,17,29,51,87
9,16,40,48,80
7,13,15,93,101
2,22,50,63,101
11,16,30,48,108
15,26,48,65,89
13,22,38,67,111
12,17,26,57,65
29,33,46,48,68
1,65,74,84,111
11,12,28,68,112
7,13,31,42,63
20,65,71,72,88
12,13,68,100,112
19,20,38,52,91
9,23,41,84,101
15,27,29,31,43
2,15,16,64,76
7,17,39,62,101
63,65,66,77,86
12,16,41,60,68
9,41,64,78,106
1,5,51,62,74
43,81,86,92,98
29,48,50,56,68
5,13,54,76,88
26,59,63,84,102
15,20,40,43,64
28,39,61,64,72
27,40,56,64,102
5,20,38,53,80
20,31,54,96,106
10,16,49,55,86
21,60,67,69,86
27,34,70,84,99
11,20,50,71,100
26,35,51,59,91
2,38,44,50,83
8,34,68,86,98
7,12,17,50,78
18,37,55,74,107
21,39,56,62,101
27,37,63,86,108
8,20,29,43,75
8,26,35,83,110
17,51,66,72,86
40,51,54,59,102
8,80,87,100,103
11,16,29,78,101
15,51,68,77,84
3,34,48,73,103
7,22,65,82,87
20,55,69,79,94
7,9,15,33,99
9,29,49,77,87
20,28,63,73,75
15,30,31,55,106
14,30,41,42,55
1,5,13,55,71
7,11,21,50,100
14,20,28,50,88
7,69,72,73,112
2,8,76,84,111
6,9,65,69,79
17,20,51,95,101
11,28,29,95,110
38,50,63,74,107
3,40,64,77,100
26,29,47,66,72
7,11,16,54,75
9,41,68,72,74
30,60,86,89,106
9,15,23,30,42
16,43,67,68,69
17,51,73,74,79
3,17,53,72,97
20,22,41,56,107
11,37,64,65,77
1,3,51,90,97
10,14,23,74,79
18,33,76,99,102
13,53,69,85,111
10,39,62,68,107
26,43,93,98,100
8,30,46,71,112
26,29,36,94,102
11,36,85,86,93
29,30,47,64,94
37,40,74,86,88
29,63,65,68,69
7,30,43,78,99
17,25,71,100,105
20,34,38,88,94
47,74,92,99,101
34,47,68,83,106
51,56,66,73,88
10,83,86,96,98
7,13,40,54,110
17,20,57,93,110
2,9,46,54,111
13,62,64,69,93
6,20,21,47,101
8,39,51,68,87
23,37,62,89,98
15,16,20,54,75
16,29,35,101,106
7,13,70,73,87
22,53,81,91,102
8,27,29,43,75
2,6,17,20,85
1,25,55,68,71
1,47,78,83,86
7,8,28,39,50
8,13,71,79,104
43,51,66,85,93
10,17,29,86,91
1,20,25,51,64
9,28,53,79,87
63,73,85,86,97
16,47,81,90,102
4,9,44,68,92
15,41,49,60,75
54,55,58,74,86
8,10,87,98,107
22,69,84,94,101
7,8,50,52,85
9,44,57,74,97
40,68,71,74,93
3,6,21,28,92
1,31,51,66,93
16,36,50,80,81
8,11,86,88,100
20,33,40,41,47
28,30,41,43,56
21,80,86,92,98
7,9,11,51,88
13,44,47,57,84
9,27,51,102,106
15,33,83,98,106
20,34,70,96,110
9,28,31,63,69
4,16,69,78,79
43,53,56,68,84
8,17,40,51,66
5,13,40,65,69
9,29,39,69,83
39,52,66,79,95
12,26,53,56,60
16,33,47,48,85
16,39,51,89,101
6,25,30,47,98
5,23,42,57,97
42,44,47,56,101
28,34,70,90,102
21,25,55,56,62
2,8,34,37,87
29,43,50,56,87
33,38,71,87,103
26,38,46,58,76
13,18,32,55,87
40,54,70,87,111
9,22,26,41,69
12,39,87,90,100
16,21,73,79,80
7,48,49,53,68
28,43,50,54,60
2,11,68,85,93
13,54,60,64,106
20,51,101,106,109
5,25,54,83,104
30,43,49,54,107
27,49,65,68,81
16,75,97,106,109
20,22,29,47,74
55,64,67,88,92
28,39,50,87,100
52,55,86,94,97
60,61,70,100,112
13,27,31,54,74
29,30,82,96,101
5,47,53,85,99
7,13,27,48,51
2,25,30,31,72
1,74,86,87,88
20,25,41,56,111
6,20,29,39,72
5,8,29,44,62
7,39,87,93,98
42,52,59,74,96
8,16,39,87,96
15,56,73,88,92
6,7,20,61,76
36,45,61,86,88
29,47,50,67,84
30,46,66,98,109
33,65,74,77,83
26,53,60,68,77
26,37,43,96,99
8,20,30,73,102
8,9,16,55,64
2,6,20,50,68
4,21,47,60,112
40,69,78,82,101
7,11,72,101,110
7,21,27,53,106
22,30,56,68,99
13,20,38,42,87
9,22,42,69,75
51,66,68,69,97
9,35,42,74,79
11,25,51,87,106
6,28,39,86,92
8,60,65,97,101
15,86,89,99,101
4,30,67,85,100
25,28,50,59,91
1,28,29,37,97
7,11,25,28,110
12,46,50,64,104
20,23,51,59,84
8,26,28,46,50
14,18,37,50,71
7,21,23,27,99
16,43,53,68,114
26,46,51,72,112
15,34,37,42,53
11,51,59,60,86
15,35,58,70,99
28,54,74,84,110
2,8,30,74,101
3,9,28,53,55
2,20,22,42,101
1,9,79,96,106
28,50,72,73,86
3,8,12,38,58
2,8,11,60,86
39,46,68,86,96
26,35,39,87,95
27,29,77,87,88
11,28,52,84,86
6,20,47,96,101
15,20,77,78,101
5,7,39,67,74
20,54,57,75,99
7,50,59,69,73
7,9,43,47,53
20,29,68,69,82
36,41,60,87,96
33,53,70,86,104
26,41,75,95,106
22,50,77,87,96
26,41,49,95,101
4,40,68,71,104
8,32,51,74,87
7,29,73,101,102
40,47,77,86,103
9,51,66,79,93
9,28,47,87,88
9,31,42,94,96
1,20,30,97,100
69,75,86,100,106
13,26,38,54,75
8,16,34,64,111
46,70,72,85,112
1,25,32,84,97
18,39,78,84,91
27,29,41,64,106
13,31,53,54,103
25,26,28,29,75
13,15,50,68,93
13,20,34,66,96
14,35,37,41,48
4,8,16,57,86
22,26,70,72,102
11,33,48,107,111
22,26,68,100,104
25,86,92,100,106
28,31,63,87,98
3,11,64,85,98
46,72,73,79,90
50,74,79,93,97
34,42,47,92,96
1,40,49,90,107
7,15,46,53,101
16,48,84,87,106
15,33,43,50,99
23,46,68,106,112
21,36,43,64,102
20,44,88,97,99
13,30,55,56,69
20,49,72,73,88
29,30,45,49,66
9,17,40,45,72
9,31,74,89,96
15,40,45,83,88
18,23,72,83,97
8,39,79,84,96
6,58,71,74,79
26,28,29,65,79
3,31,39,69,106
7,43,47,48,52
27,47,74,87,89
13,53,70,85,86
19,30,41,56,91
1,9,29,76,84
8,74,75,86,88
43,47,68,84,101
15,16,29,41,68
7,30,36,99,104
8,13,25,56,79
17,29,37,73,87
39,55,64,93,102
53,78,91,101,109
7,28,46,78,86
30,38,56,73,87
11,38,62,71,72
3,28,67,106,112
9,29,50,79,89
7,35,41,68,110
28,68,70,74,111
9,48,49,74,79
14,23,33,57,94
2,21,30,72,102
26,32,53,77,80
25,26,28,70,85
14,32,77,86,88
16,42,46,68,96
1,3,21,62,73
8,37,76,86,88
46,63,73,79,98
41,47,72,88,111
5,11,21,72,85
8,37,49,100,104
17,65,66,79,94
12,39,51,87,112
2,6,7,20,22
20,42,48,65,78
63,69,78,86,87
2,21,25,35,36
7,31,55,67,74
5,11,57,59,86
27,47,63,65,68
5,29,34,53,73
9,63,73,86,91
3,58,74,94,98
7,40,68,89,99
11,28,69,82,86
9,31,45,63,88
8,13,26,28,107
7,39,42,68,86
3,9,69,92,97
11,19,28,72,87
39,51,81,91,92
5,8,71,96,98
5,9,17,92,99
16,17,55,63,64
8,11,16,87,104
1,50,60,64,75
29,34,42,92,102
29,41,59,84,86
20,46,51,87,95
20,49,60,66,97
15,23,55,79,86
5,9,42,46,70
3,8,43,65,111
22,37,62,70,96
20,48,50,80,102
17,51,54,86,101
3,9,53,79,96
22,30,67,80,107
8,10,11,20,26
41,45,51,68,87
9,29,46,91,94
12,41,72,88,111
5,51,53,67,92
2,17,25,69,91
3,47,54,63,73
20,23,29,63,83
8,20,53,69,106
13,50,65,107,109
49,52,62,73,79
1,9,13,31,68
21,27,55,76,86
2,8,9,79,85
8,20,39,60,93
39,58,63,69,102
1,3,7,11,65
23,41,63,94,111
21,56,57,91,96
1,22,27,69,84
39,62,85,86,89
15,18,20,69,78
63,68,74,85,86
15,18,21,75,95
25,27,39,68,72
35,65,79,93,96
8,21,38,92,107
5,21,47,51,95
1,20,26,43,55
41,90,94,101,103
7,8,25,26,97
8,19,26,29,91
2,5,17,40,83
1,65,78,87,101
7,28,41,68,74
7,14,47,63,82
5,7,9,28,46
50,51,67,68,74
29,33,44,48,87
11,16,66,98,107
16,18,43,69,83
16,40,53,57,87
9,11,16,51,79
27,40,47,65,85
2,8,9,25,51
14,30,41,72,94
20,41,72,76,86
8,63,70,84,86
27,69,84,85,109
7,11,28,67,68
1,9,55,79,107
15,43,45,56,64
9,26,33,34,38
35,74,84,104,111
42,43,55,63,102
5,31,34,41,96
19,31,50,69,93
16,18,37,43,57
16,27,28,55,77
41,43,72,91,110
8,11,20,88,102
19,41,73,96,100
9,14,43,57,70
10,50,55,74,87
6,74,85,86,110
9,21,41,65,79
1,39,69,71,112
18,51,80,87,103
1,16,17,68,84
21,56,64,72,86
18,31,78,84,98
7,8,25,30,47
7,38,91,99,101
22,26,29,84,99
30,51,74,75,95
8,29,36,51,92
5,8,47,91,98
41,51,68,74,88
5,29,31,47,93
5,13,54,93,102
7,13,75,88,114
20,21,47,69,75
41,56,64,84,92
31,34,83,96,106
15,21,62,71,112
52,54,66,72,97
27,48,53,58,92
7,26,35,103,106
22,23,31,47,106
8,39,50,51,102
26,43,47,63,92
7,25,39,72,86
8,23,57,71,98
28,37,54,84,94
31,38,51,72,91
17,54,86,98,102
2,6,17,37,91
2,19,25,78,91
1,20,21,50,51
9,17,26,63,68
30,46,72,86,98
11,50,96,110,112
29,31,35,49,84
10,33,41,74,101
28,35,63,69,86
47,48,51,87,92
5,19,29,82,98
25,47,49,68,96
16,63,68,74,96
29,49,69,72,87
5,13,21,48,51
23,29,42,78,79
13,72,87,92,96
49,55,72,73,75
1,71,75,99,106
22,41,62,67,68
12,20,33,38,74
10,16,39,68,96
10,13,55,68,88
23,26,40,51,72
30,34,39,41,83
1,20,29,46,68
22,53,67,68,86
11,51,72,87,89
51,62,72,86,106
50,70,71,88,106
15,50,63,65,99
42,48,50,53,98
20,41,65,74,101
13,30,36,77,84
3,16,48,76,98
11,16,78,101,106
7,11,72,92,100
1,20,26,29,35
3,9,47,57,74
1,2,7,17,101
1,74,85,86,112
18,26,41,84,97
44,64,78,80,83
10,20,55,74,87
7,8,11,40,103
7,47,68,70,100
20,57,63,85,102
5,37,69,92,95
17,42,55,83,87
22,29,34,42,103
5,18,40,51,97
27,29,54,68,97
28,43,50,58,106
8,16,37,65,74
40,43,64,77,102
6,11,26,39,68
15,50,64,75,99
53,62,69,73,87
30,43,83,95,110
26,72,74,91,99
61,70,71,78,111
1,25,27,36,51
16,48,57,84,97
2,18,47,84,101
39,41,47,64,86
13,68,81,107,114
46,64,68,93,96
13,20,60,65,93
55,60,63,76,86
11,48,60,65,86
8,37,75,84,93
13,48,50,83,103
27,39,41,65,68
2,50,64,76,82
30,39,62,88,106
11,20,56,85,100
5,16,57,74,93
5,7,22,67,112
40,42,43,54,98
16,20,28,38,78
7,20,43,48,58
3,22,51,104,109
9,13,70,71,84
13,31,40,54,80
19,36,38,39,112
17,51,66,72,92
47,77,83,85,96
20,71,72,74,102
9,11,50,79,96
9,17,73,86,92
16,30,45,47,109
5,33,38,41,78
19,26,39,42,62
5,11,36,57,72
13,30,77,83,96
11,40,70,87,96
6,20,30,47,65
41,57,59,75,103
1,7,17,26,99
15,26,70,85,96
30,41,46,72,75
2,7,14,29,47
5,11,15,17,89
15,49,55,64,103
26,41,55,74,101
8,17,20,80,92
8,20,33,94,103
9,10,16,74,84
41,50,61,72,100
7,28,48,68,74
2,30,70,74,107
7,11,29,42,50
5,26,51,72,101
8,11,20,28,57
7,26,52,66,72
4,17,28,107,111
27,54,65,74,86
9,11,79,81,85
41,76,87,93,107
7,34,47,68,71
51,54,62,74,101
7,38,47,89,112
81,85,91,97,103
7,9,11,20,68
43,47,74,85,92
15,41,64,84,102
4,9,10,14,88
27,29,45,49,101
29,46,54,79,84
26,28,38,39,68
45,51,72,86,88
11,12,20,26,47
11,26,28,91,106
57,60,65,112,114
2,17,23,41,101
46,48,65,73,86
28,29,43,77,112
13,40,51,58,72
2,26,44,55,107
52,78,79,94,97
35,44,84,99,101
30,48,74,91,96
2,28,50,95,100
22,29,67,68,71
2,59,74,90,103
1,26,78,84,85
30,39,41,55,75
9,17,69,75,91
47,51,69,101,106
13,47,72,91,93
8,27,61,74,87
9,26,63,92,93
5,18,30,42,73
4,16,23,59,112
8,21,26,69,112
9,26,58,69,103
44,64,65,75,103
10,16,32,79,104
18,44,49,53,97
7,20,29,36,77
8,20,25,97,99
8,26,35,91,98
9,19,65,79,91
13,65,77,83,87
27,55,66,69,78
46,48,55,58,88
14,15,33,80,105
5,8,14,36,97
8,28,34,69,112
9,72,74,86,103
9,31,34,42,93
1,27,43,69,84
29,63,64,68,74
19,31,41,64,91
9,17,20,41,101
13,65,73,88,92
17,28,68,86,96
1,25,27,71,108
5,19,76,91,103
21,27,69,70,87
7,15,25,47,85
11,20,41,68,88
42,46,56,86,97
1,7,22,62,100
5,49,77,85,98
29,42,47,54,101
3,38,42,76,91
3,46,55,100,104
13,30,43,54,60
1,17,26,29,112
7,25,72,86,110
13,68,74,84,93
5,31,46,54,88
35,42,43,68,96
6,47,63,64,102
8,26,29,89,107
6,16,17,75,84
7,12,51,72,87
20,53,66,80,93
31,39,81,104,107
9,17,27,77,88
63,64,75,87,93
41,50,72,74,86
8,39,57,86,114
47,50,53,86,106
7,35,41,63,85
20,48,74,77,92
2,11,25,32,112
47,50,57,96,106
20,34,77,95,103
26,60,72,85,97
8,26,50,74,99
8,20,57,75,96
20,49,54,55,107
63,64,69,82,100
10,52,65,74,79
5,51,53,74,86
16,54,65,68,74
5,7,8,47,62
29,39,68,77,78
17,51,66,72,86
5,17,69,77,83
9,43,47,64,79
20,39,94,97,101
6,41,49,79,110
46,53,64,71,96
6,9,11,41,101
13,54,62,66,86
9,41,42,74,101
9,35,40,86,96
2,14,16,57,76
3,7,62,67,98
9,34,39,86,96
10,20,53,68,97
3,9,49,73,74
7,17,20,54,102
8,14,67,91,92
9,27,53,68,89
20,49,75,86,110
49,64,84,94,96
9,68,86,97,106
2,47,84,87,95
29,49,53,64,89
8,25,39,65,87
2,7,9,31,93
12,40,62,90,97
8,13,16,69,86
8,11,22,71,91
2,47,70,87,111
1,74,84,86,98
5,15,51,55,75
54,86,97,101,106
29,34,57,58,101
48,63,65,92,102
5,9,60,65,68
13,26,28,40,81
20,39,46,95,102
5,27,54,66,98
20,37,54,55,73
3,13,56,72,86
21,42,74,83,87
9,33,39,41,79
37,55,74,80,87
54,55,64,74,88
36,73,84,95,102
6,39,40,50,51
6,17,20,51,53
21,28,50,54,112
11,69,77,87,98
7,50,69,72,98
30,38,62,70,106
7,14,33,35,86
4,20,72,85,106
10,22,23,70,79
8,68,78,86,98
18,21,26,74,103
2,10,27,31,65
7,9,36,43,98
7,18,23,36,75
2,16,41,47,68
2,11,39,100,112
5,41,74,87,93
26,54,62,63,92
38,50,52,72,85
11,16,19,20,78
12,48,68,69,95
18,21,55,91,112
39,50,62,89,99
2,5,6,7,94
21,27,46,65,83
28,39,46,79,88
13,26,50,61,72
2,11,50,56,75
25,29,42,47,50
12,20,49,86,96
7,15,30,69,82
20,34,66,77,96
9,25,42,69,78
7,17,75,109,110
29,43,67,92,97
45,52,64,79,93
15,26,39,68,72
30,72,73,85,100
3,20,29,44,47
7,9,30,57,74
12,27,52,66,99
49,58,62,72,91
20,31,56,67,97
1,19,27,51,91
7,13,20,44,91
21,54,56,73,97
4,46,55,68,86
8,32,55,76,111
25,30,33,62,72
7,26,35,94,110
7,35,47,85,99
2,58,65,76,83
3,31,43,63,99
17,50,65,93,100
11,28,30,50,55
8,37,41,69,101
7,44,47,55,101
10,16,29,43,101
48,49,51,68,86
40,43,64,69,102
16,46,65,68,89
9,49,58,89,103
30,47,54,83,98
26,71,76,94,110
20,53,67,92,96
3,16,43,72,80
49,58,62,63,73
49,58,60,77,111
8,35,63,64,86
29,48,74,84,86
40,45,98,100,105
28,54,73,87,101
53,64,77,89,102
9,16,43,57,79
9,30,53,64,99
30,34,47,85,99
15,63,86,92,98
15,25,51,57,64
27,29,68,78,95
7,26,46,69,93
12,26,35,51,66
27,29,68,78,93
13,44,50,61,103
26,28,65,70,110
6,16,26,38,39
18,20,38,74,75
29,34,63,83,86
29,50,80,92,93
6,11,30,37,100
1,17,25,30,51
20,27,41,72,74
40,43,48,68,98
2,46,84,87,93
2,29,31,72,74
15,16,41,64,88
9,77,86,88,106
14,54,82,86,88
7,27,46,74,88
13,20,78,82,85
7,22,38,63,82
9,11,69,79,92
3,16,18,22,26
39,45,64,72,86
41,43,72,87,107
23,27,47,54,98
3,21,48,92,98
1,38,40,45,66
25,28,55,71,87
39,86,88,102,106
15,27,29,46,65
15,17,27,40,99
7,26,66,70,76
29,77,82,86,99
48,69,73,74,92
8,25,26,40,47
42,65,68,72,78
7,25,43,47,62
17,26,30,47,93
15,21,55,62,71
15,26,31,69,81
26,34,47,68,80
7,25,51,72,87
9,43,76,103,105
28,48,74,87,88
11,20,38,42,45
7,50,59,60,106
26,52,59,103,112
2,9,52,76,79
14,20,30,40,49
8,15,55,60,86
19,20,47,51,91
29,47,74,86,96
33,63,65,74,86
11,21,30,67,110
6,21,30,45,57
18,30,49,68,78
7,10,25,50,65
10,22,57,60,84
13,30,70,84,102
11,29,31,64,67
39,52,60,90,104
8,26,30,39,51
29,36,57,101,106
20,63,76,84,110
5,40,47,49,99
8,40,74,87,100
30,41,55,78,83
2,4,63,68,88
11,30,56,86,100
44,64,84,97,103
9,14,26,48,82
3,52,65,95,110
20,46,65,71,101
7,39,44,97,112
10,64,65,74,102
1,5,62,76,102
1,5,11,20,51
8,47,55,86,100
3,7,11,51,93
7,20,61,93,95
2,22,32,41,98
6,20,30,64,96
30,75,84,93,99
27,52,78,94,96
25,61,72,86,100
5,16,18,20,74
5,35,88,95,107
7,8,47,68,112
11,69,87,106,112
22,27,39,86,106
39,48,69,86,92
6,20,22,40,61
8,74,86,88,110
13,30,58,67,111
20,55,74,77,107
21,26,32,68,93
26,28,54,73,103
7,10,26,35,96
3,44,85,87,93
2,48,55,78,90
36,61,86,91,104
47,84,87,96,106
41,69,74,88,92
